Time	Channel A
(s)	(V)

5.82087228	-1.75802700
5.82112229	-1.72872700
5.82137231	-1.74337700
5.82162232	-1.72384300
5.82187234	-1.73361000
5.82212236	-1.73361000
5.82237237	-1.73361000
5.82262239	-1.73361000
5.82287240	-1.74826000
5.82312242	-1.73849300
5.82337244	-1.73849300
5.82362245	-1.74337700
5.82387247	-1.73849300
5.82412248	-1.75314400
5.82437250	-1.73361000
5.82462252	-1.73849300
5.82487253	-1.73849300
5.82512255	-1.73849300
5.82537256	-1.73849300
5.82562258	-1.74337700
5.82587260	-1.74826000
5.82612261	-1.75802700
5.82637263	-1.72872700
5.82662264	-1.71896000
5.82687266	-1.72384300
5.82712268	-1.72872700
5.82737269	-1.73849300
5.82762271	-1.74337700
5.82787272	-1.74337700
5.82812274	-1.74826000
5.82837276	-1.71896000
5.82862277	-1.74337700
5.82887279	-1.73361000
5.82912280	-1.74826000
5.82937282	-1.73361000
5.82962284	-1.73849300
5.82987285	-1.74826000
5.83012287	-1.73361000
5.83037288	-1.73849300
5.83062290	-1.72872700
5.83087292	-1.72872700
5.83112293	-1.73849300
5.83137295	-1.71896000
5.83162296	-1.73361000
5.83187298	-1.74826000
5.83212300	-1.71896000
5.83237301	-1.73849300
5.83262303	-1.73849300
5.83287304	-1.72384300
5.83312306	-1.73849300
5.83337308	-1.72872700
5.83362309	-1.71407600
5.83387311	-1.74337700
5.83412312	-1.74337700
5.83437314	-1.74826000
5.83462316	-1.74826000
5.83487317	-1.72872700
5.83512319	-1.74826000
5.83537320	-1.73849300
5.83562322	-1.74337700
5.83587324	-1.73849300
5.83612325	-1.73361000
5.83637327	-1.74337700
5.83662328	-1.73849300
5.83687330	-1.73849300
5.83712332	-1.74337700
5.83737333	-1.73849300
5.83762335	-1.74826000
5.83787336	-1.72872700
5.83812338	-1.75314400
5.83837340	-1.74826000
5.83862341	-1.73361000
5.83887343	-1.74337700
5.83912344	-1.74337700
5.83937346	-1.72872700
5.83962348	-1.74826000
5.83987349	-1.75314400
5.84012351	-1.72872700
5.84037352	-1.72872700
5.84062354	-1.74337700
5.84087356	-1.72872700
5.84112357	-1.73849300
5.84137359	-1.73849300
5.84162360	-1.73849300
5.84187362	-1.71896000
5.84212364	-1.73361000
5.84237365	-1.73849300
5.84262367	-1.73361000
5.84287368	-1.72872700
5.84312370	-1.73849300
5.84337372	-1.75314400
5.84362373	-1.72872700
5.84387375	-1.72872700
5.84412376	-1.72384300
5.84437378	-1.73849300
5.84462380	-1.73361000
5.84487381	-1.72872700
5.84512383	-1.73849300
5.84537384	-1.72872700
5.84562386	-1.73361000
5.84587388	-1.74826000
5.84612389	-1.73849300
5.84637391	-1.73849300
5.84662392	-1.73849300
5.84687394	-1.73361000
5.84712396	-1.73361000
5.84737397	-1.72384300
5.84762399	-1.72872700
5.84787400	-1.73361000
5.84812402	-1.74337700
5.84837404	-1.73849300
5.84862405	-1.73361000
5.84887407	-1.73849300
5.84912408	-1.73849300
5.84937410	-1.73849300
5.84962412	-1.73361000
5.84987413	-1.73361000
5.85012415	-1.74826000
5.85037416	-1.73361000
5.85062418	-1.73361000
5.85087420	-1.74337700
5.85112421	-1.73849300
5.85137423	-1.74826000
5.85162424	-1.71407600
5.85187426	-1.73849300
5.85212428	-1.73361000
5.85237429	-1.71407600
5.85262431	-1.71896000
5.85287432	-1.73361000
5.85312434	-1.74337700
5.85337436	-1.73849300
5.85362437	-1.73849300
5.85387439	-1.73361000
5.85412440	-1.73849300
5.85437442	-1.72384300
5.85462443	-1.72384300
5.85487445	-1.73849300
5.85512447	-1.73849300
5.85537448	-1.71896000
5.85562450	-1.72872700
5.85587451	-1.74337700
5.85612453	-1.74337700
5.85637455	-1.73361000
5.85662456	-1.75314400
5.85687458	-1.72872700
5.85712459	-1.75314400
5.85737461	-1.73361000
5.85762463	-1.75314400
5.85787464	-1.72872700
5.85812466	-1.73361000
